@relation peerindex-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.NumericToNominal-R1

@attribute class {0,1}
@attribute A_follower_count numeric
@attribute A_following_count numeric
@attribute A_listed_count numeric
@attribute A_mentions_received numeric
@attribute A_retweets_received numeric
@attribute A_mentions_sent numeric
@attribute A_retweets_sent numeric
@attribute A_posts numeric
@attribute A_network_feature_1 numeric
@attribute A_network_feature_2 numeric
@attribute A_network_feature_3 numeric
@attribute B_follower_count numeric
@attribute B_following_count numeric
@attribute B_listed_count numeric
@attribute B_mentions_received numeric
@attribute B_retweets_received numeric
@attribute B_mentions_sent numeric
@attribute B_retweets_sent numeric
@attribute B_posts numeric
@attribute B_network_feature_1 numeric
@attribute B_network_feature_2 numeric
@attribute B_network_feature_3 numeric

@data
1,627,1993,3,2.223179,0.327808,7.049859,1.295937,4.052267,9,14.555556,338.777778,49326,42259,1446,0.45234,0.275538,0.100503,0.100503,0.100503,2,43,1651.5
1,298668,551,6209,493.256379,206.660552,4.115212,0.854539,3.075463,2021,75.970098,3865.446569,48711,22845,932,61.924804,18.578901,0.100503,0.100503,0.100503,229,80.343348,4431.682403
1,871652,140,13838,133.213345,56.027747,2.62255,1.12116,2.62255,562,135.158451,5187.5,28613,3557,9,0.751434,0.295998,0.100503,0.100503,0.100503,3,2.666667,218.333333
0,3764,703,222,5.270621,1.601159,2.338333,0.100503,1.596539,18,139.444444,4573.888889,173872,2804,16328,346.547498,85.797131,6.812974,1.337915,7.574687,1323,268.132983,9307.214876
1,9450,1511,470,28.342106,5.880138,7.444345,1.10169,6.083065,113,100.088496,1885.672566,5685,942,477,30.131221,1.649978,5.312395,0.100503,4.819143,111,224.225225,7527.405405
0,2696,1718,20,4.237052,0.321057,0.586102,0.100503,0.837439,18,84.944444,2656.888889,2014,1943,70,0.756843,0.100503,0.334766,0.100503,1.328776,3,74.666667,2346.333333
1,44034,2974,3456,223.914526,85.605176,23.688671,9.260245,21.05031,871,332.82333,9018.235561,11324,373,674,2.163942,1.299703,0.100503,0.100503,0.100503,9,23.4,643.5
1,9450,1511,470,28.342106,5.880138,7.444345,1.10169,6.083065,113,100.088496,1885.672566,3525,3115,131,0.100503,0.100503,0.100503,0.100503,0.100503,0,0,0
1,1040229,725,13675,1420.43804,573.592695,2.807442,0.860357,9.028718,4970,83.036875,4524.141554,628,921,6,3.943848,0.61859,4.76993,0.870136,2.953237,8,210.625,14027.5
1,131920,364,6974,651.765134,170.153144,4.80192,0.341936,7.054044,2335,59.589006,1840.874419,488553,38857,6666,44.929585,5.143566,2.299666,0.571442,2.297276,170,396.432749,14225.175439
0,323,542,6,0.100503,0.100503,0.100503,0.100503,0.60828,0,0,0,7554,1711,181,21.601866,3.581661,6.764657,1.119727,4.563246,85,48.5,1993.627907
1,236123,858,2794,77.193573,23.971076,12.541601,2.550725,12.607072,307,159.200647,5131.31068,103607,53468,3137,48.048702,25.092945,0.100503,0.100503,0.100503,203,30.093137,3217.367647
0,127,106,4,1.093772,0.100503,0.367463,0.100503,0.623902,5,105.4,1190,4321482,259,32741,7068.594081,3773.248759,2.101994,0.339522,10.216532,25313,11.303281,1404.195349
0,708,631,26,18.776703,5.999681,7.747919,4.967947,10.691878,52,33.207547,876.433962,2470,357,119,1.126474,0.323284,0.337132,0.337132,0.596162,5,60.6,1983
0,127,36,2,0.100503,0.100503,0.100503,0.100503,0.344375,0,0,0,628,921,6,3.943848,0.61859,4.76993,0.870136,2.953237,8,210.625,14027.5
1,10266,4744,730,28.116695,4.018614,6.3605,0.61613,5.874764,101,178.871287,2959.039604,203788,1069,5439,1043.235953,558.213656,20.643643,1.371208,22.231386,3048,59.964378,1554.076101
1,1259676,337,6109,908.649322,211.333671,12.021781,7.565643,12.792381,3366,10.048666,1326.842861,4557,82,167,7.337626,4.397497,0.100503,0.100503,2.092017,25,12.44,398.76
1,501043,3289,6694,307.805391,72.52507,2.103644,0.604091,2.832401,1093,70.658802,4390.37931,2774790,20342,15836,5088.577165,6.183081,0.810461,0.339522,1.081757,18549,4.781339,454.967895
1,328,365,33,0.100503,0.100503,0.100503,0.100503,0.364793,0,0,0,1165,427,148,3.166807,0.535241,0.346839,0.100503,0.583467,15,73.733333,694.133333
1,739581,10723,1279,102.02675,96.771319,1.537322,1.054358,3.467754,432,11.191686,966.193995,655,562,33,1.151363,0.100503,0.573761,0.100503,0.569052,2,10,602.5
0,2014,1943,70,0.756843,0.100503,0.334766,0.100503,1.328776,3,74.666667,2346.333333,480412,11948,16294,1795.525546,685.575044,4.534987,1.31814,15.825916,6867,60.814662,2695.612527
1,7147,737,112,2.33299,0.714556,0.86213,0.100503,1.357589,11,13.272727,520.181818,267,352,8,0.301983,0.100503,0.334766,0.100503,0.566685,1,92,1299
0,143101,128686,8742,874.212873,347.630667,4.498471,0.100503,34.977978,2767,105.734781,5276.96262,1674046,24246,16572,1560.770455,561.797879,4.300412,1.089387,3.555194,5759,33.157886,2172.985241
0,697,14,37,20.619148,12.368845,7.783153,3.698195,11.378288,54,47.218182,790.636364,9542820,2069,17897,4336.358286,668.570801,7.376996,1.838381,3.113625,12252,16.385138,3413.41185
0,282305,2114,1664,38.812809,14.16104,7.518899,0.837942,5.010179,168,379.311765,32020.811765,2260661,233,12680,13580.629438,1883.090015,27.182802,13.098383,18.349722,35645,16.870017,2092.420044
0,2470,357,119,1.126474,0.323284,0.337132,0.337132,0.596162,5,60.6,1983,1209835,3,12226,86.820084,18.45811,0.100503,0.100503,0.100503,390,36.52551,2729.609694
0,9093,672,457,11.122021,2.813523,15.165935,2.538667,7.016759,36,123.138889,4708.166667,14843,12352,867,48.530271,13.194818,17.888752,1.848025,13.939278,168,184.711765,10791.747059
0,23230,495,826,118.052432,56.668293,6.373205,0.84072,9.827005,466,105.210638,3589.004255,8168488,76,25928,2821.694234,787.511274,2.605211,0.58337,2.381687,9896,11.977136,2056.461592
0,1123,1106,44,0.304018,0.100503,0.100503,0.100503,0.100503,1,30,1402,1883,746,27,2.629304,1.246152,2.474642,0.825317,2.268344,9,36,993.888889
0,19562,17637,278,572.874856,390.293681,27.55204,7.167557,32.101906,1762,23.469296,1395.845634,3741,1635,242,0.565491,0.316668,0.100503,0.100503,0.35184,2,0,7.5
0,125438,983,4074,55.137266,23.44614,2.251398,0.100503,7.207908,239,217.241667,6466.733333,1607541,93,9876,389.53312,217.628442,0.359534,0.100503,0.84979,1706,9.979033,774.398952
0,85138,67047,5103,150.340456,68.117366,5.480349,0.100503,71.879274,568,205.883275,9580.39547,23230,495,826,118.052432,56.668293,6.373205,0.84072,9.827005,466,105.210638,3589.004255
0,21591,1179,228,90.456506,25.798292,5.709329,1.111159,5.17662,369,18.442971,1330.366048,6225470,381,40506,16532.60226,9816.447536,6.292393,4.340212,11.886873,61842,10.297831,1115.07744
1,454514,1479,5187,455.180615,293.839558,30.188054,0.100503,21.063196,1793,159.005962,5756.679133,209,454,7,0.613409,0.354379,0.100503,0.100503,0.100503,2,0.5,9
1,220242,357,1062,452.547281,140.007534,13.439022,3.043693,13.647982,1796,13.661918,1375.807671,1209835,3,12226,86.820084,18.45811,0.100503,0.100503,0.100503,390,36.52551,2729.609694
0,697,14,37,20.619148,12.368845,7.783153,3.698195,11.378288,54,47.218182,790.636364,236123,858,2794,77.193573,23.971076,12.541601,2.550725,12.607072,307,159.200647,5131.31068
1,58090,6,2963,98.954241,27.797596,0.796262,0.332423,0.332423,430,241.68046,8490.301149,2651,2838,195,15.758126,5.319354,14.1783,1.36878,6.621655,60,89.031746,3293.31746
1,627949,150866,6820,246.403846,74.70543,21.260939,1.320681,15.278066,683,235.787265,11977.043415,267,352,8,0.301983,0.100503,0.334766,0.100503,0.566685,1,92,1299
1,2260661,233,12680,13580.629438,1883.090015,27.182802,13.098383,18.349722,35645,16.870017,2092.420044,3081505,119234,316,19.17302,9.949511,0.100503,0.100503,0.100503,66,55.641791,17588.059702
0,11147,1500,474,40.592512,5.923009,19.648064,1.861765,12.261029,128,107.431818,2481.136364,44027,113,2344,45.204222,20.368967,1.116158,0.100503,0.859718,188,112.191489,2122.702128
1,119001,119704,2266,63.603262,17.010682,11.232852,0.100503,6.628897,206,167.913043,6161.917874,6232,551,221,5.079484,1.053505,2.089794,0.837439,1.347755,16,23.176471,755.117647
1,130850,3394,449,92.869651,16.538484,2.548048,0.100503,3.036688,355,102.573003,10481.735537,592,193,41,0.559487,0.30815,1.10585,0.35184,0.35184,2,27.5,528.5
1,130850,3394,449,92.869651,16.538484,2.548048,0.100503,3.036688,355,102.573003,10481.735537,25360,20872,461,1.482593,0.716816,1.083654,1.083654,2.532744,7,228.571429,9940.714286
1,1912232,33395,14891,38159.53861,131.954446,2.173241,0.623797,4.143115,21964,19.245363,1027.420978,1259676,337,6109,908.649322,211.333671,12.021781,7.565643,12.792381,3366,10.048666,1326.842861
1,236123,858,2794,77.193573,23.971076,12.541601,2.550725,12.607072,307,159.200647,5131.31068,504004,3109,12772,311.800311,142.633229,4.48609,1.049408,4.806823,1280,48.532819,1554.489575
0,5151,2195,213,23.004397,13.529503,4.849392,2.588299,4.371197,95,96.587629,2232.690722,356712,2070,2804,24.82391,4.468126,2.144406,0.605767,1.627039,92,258.255319,8133
0,725,645,44,4.108299,0.709693,1.568909,0.834706,1.832665,15,128.8,2381.466667,78083,679,3680,165.594484,89.143156,5.186267,2.416831,7.179364,682,82.986957,3777.766667
0,1525260,747,41582,3316.259533,1401.939767,8.257136,6.558356,22.443191,12203,57.957328,2352.647334,282305,2114,1664,38.812809,14.16104,7.518899,0.837942,5.010179,168,379.311765,32020.811765
1,541611,2140,10406,2418.369859,981.459889,13.925585,0.100503,32.973024,8550,59.120227,4861.4109,565,613,34,11.777206,1.050486,5.644562,1.866505,5.865445,34,76.5,2505.852941
0,2632007,5,37841,557.729241,195.41769,0.100503,0.100503,0.100503,2391,62.33388,3537.859311,6061284,24,41017,410.052993,36.803759,0.100503,0.100503,0.100503,1716,21.034662,1734.612941
0,392738,9364,3354,258.523924,124.47154,7.47134,0.595962,10.999134,973,41.016211,3042.892604,33669,29327,883,128.414854,23.919631,6.556255,0.339522,12.292205,228,72.779221,3492.194805
1,470926,322,7095,1005.888413,440.824681,6.196929,2.897666,17.97128,3999,39.066799,2468.15141,285735,276251,3417,19.327582,7.292016,0.100503,0.100503,0.100503,60,44.806452,4144.258065
0,3421,373,131,1.20287,0.542167,0.36215,0.100503,0.36215,5,18,688.8,37172,540,1070,167.57982,72.53478,12.741223,0.349327,8.497203,691,250.473609,13039.838802
0,20288,1568,655,34.28379,21.317202,1.347967,0.600714,1.365922,157,85.578616,1928.503145,1040229,725,13675,1420.43804,573.592695,2.807442,0.860357,9.028718,4970,83.036875,4524.141554
0,4189,2094,187,6.697366,1.425678,4.483607,1.332955,3.773553,29,79.206897,2846.793103,102116,293,970,1729.451634,763.659739,30.829977,8.568367,93.311571,4067,12.310269,1636.379704
0,2427,970,216,4.693315,2.407296,3.269859,1.33222,2.290879,18,43.111111,1561.388889,2589,399,143,1.912306,0.100503,0.100503,0.100503,0.100503,9,315.666667,6529.555556
1,266407,1592,6734,660.897263,297.090333,28.258,0.839682,20.722665,2376,66.39599,2706.108187,1720,540,151,5.161848,1.181625,2.324112,0.608896,3.813661,14,94.5,1823.428571
0,5342840,33401,19715,173636.23895,52349.674207,11.408839,1.6529,13.485266,213718,5.348203,1230.512781,158467,154157,1590,299.607879,80.190286,0.100503,0.100503,0.100503,791,122.252802,11514.811955
0,67736,30523,1948,48.765417,14.029113,12.246233,0.100503,9.000104,190,153.703125,4391.677083,504004,3109,12772,311.800311,142.633229,4.48609,1.049408,4.806823,1280,48.532819,1554.489575
1,8168488,76,25928,2821.694234,787.511274,2.605211,0.58337,2.381687,9896,11.977136,2056.461592,828774,904,13109,374.369869,95.274561,2.573214,1.587397,2.314184,1539,53.488804,3771.863084
0,272,733,5,1.566738,0.346839,1.574399,0.337132,1.052308,6,28.5,554.5,44034,2974,3456,223.914526,85.605176,23.688671,9.260245,21.05031,871,332.82333,9018.235561
1,2745543,7828,22729,349.819625,107.081021,0.604091,0.100503,2.392201,1359,55.718228,3705.916485,285735,276251,3417,19.327582,7.292016,0.100503,0.100503,0.100503,60,44.806452,4144.258065
0,493,74,16,0.100503,0.100503,0.100503,0.100503,0.595962,0,0,0,54453,7688,2597,115.323357,22.752883,16.867718,2.092499,10.746838,441,258.051454,8569.149888
1,132100,56571,1780,388.210787,13.790121,25.921914,0.341936,17.593847,804,271.116708,12786.251843,697,14,37,20.619148,12.368845,7.783153,3.698195,11.378288,54,47.218182,790.636364
1,4363,221,165,7.362302,0.100503,4.031142,0.860755,2.563721,21,109.695652,5559.869565,24437,279,52,12.355796,7.144267,2.135767,0.599382,4.666365,50,117.098039,6075.882353
0,2260661,233,12680,13580.629438,1883.090015,27.182802,13.098383,18.349722,35645,16.870017,2092.420044,580544,2799,7371,296.978205,135.831429,15.033026,4.80718,8.262063,1201,87.183775,3547.782285
1,125512,13701,10873,267.703833,94.388068,10.986286,1.360205,11.168405,1063,229.76416,6728.430826,4947410,112,26319,1774.213927,830.899475,0.100503,0.100503,0.100503,7321,26.544194,3068.022437
1,57637,122,4219,62.047796,19.804855,0.100503,0.100503,1.131756,242,99.590361,1892.289157,983,211,47,2.14302,0.879571,1.794632,0.100503,0.832815,9,53.555556,1429.777778
1,1010,1014,62,0.95769,0.100503,1.047018,0.337132,0.337132,4,154.75,1705,335,469,16,0.100503,0.100503,0.100503,0.100503,0.100503,0,0,0
1,4575,639,252,8.088621,1.791626,0.613383,0.100503,0.356943,36,166.333333,3352.944444,1845,769,56,4.168335,0.541966,1.126598,0.623823,1.626759,18,21.666667,1004.888889
1,98788,2354,5610,385.795355,172.18343,8.361113,5.092201,10.777419,1330,61.639733,2080.33358,5685,942,477,30.131221,1.649978,5.312395,0.100503,4.819143,111,224.225225,7527.405405
0,580544,2799,7371,296.978205,135.831429,15.033026,4.80718,8.262063,1201,87.183775,3547.782285,8168488,76,25928,2821.694234,787.511274,2.605211,0.58337,2.381687,9896,11.977136,2056.461592
0,7360339,95,43590,12473.150064,9597.001073,5.323947,1.353624,8.266239,46906,7.32032,838.486589,6839015,968,47559,3488.251462,566.630977,21.508009,5.660927,15.689251,14107,41.671391,5188.992702
1,57840,27137,5245,271.75986,35.955804,13.079388,0.100503,12.642881,890,294.170732,8733.976718,3525,3115,131,0.100503,0.100503,0.100503,0.100503,0.100503,0,0,0
1,1205166,3329,378,55.79501,24.716005,1.557779,0.334766,2.511536,177,55.483333,62386.916667,794,892,32,1.336914,0.36215,1.059213,0.337132,0.822584,4,0,68.5
1,232753,320,7919,175.264776,100.48082,3.10849,1.614717,4.401919,679,47.096916,2374.155653,16978,6715,451,0.332423,0.100503,0.100503,0.100503,3.342999,1,130,2874
0,95,120,3,0.356943,0.100503,0.356943,0.356943,0.356943,1,0,0,444,155,14,0.100503,0.100503,0.349327,0.100503,0.349327,0,0,0
0,405,314,22,0.593572,0.593572,0.901381,0.100503,0.367463,2,7,328,3526,806,181,2.386171,0.512815,0.100503,0.100503,0.100503,11,277.636364,6821
1,614689,400,5729,199.618296,67.812469,9.366192,0.359534,4.094488,669,39.193741,2565.612519,78731,6212,1971,97.395842,57.179768,13.843644,1.788636,12.660756,378,59.916667,2026.757813
0,2759731,108731,31129,566.765963,147.156875,1.379419,0.100503,0.606481,2174,56.505947,6777.860476,5629637,51683,54624,4894.901216,2375.07856,5.949829,0.862666,6.839463,20125,17.236842,1353.646477
0,267,352,8,0.301983,0.100503,0.334766,0.100503,0.566685,1,92,1299,48711,22845,932,61.924804,18.578901,0.100503,0.100503,0.100503,229,80.343348,4431.682403
1,130850,3394,449,92.869651,16.538484,2.548048,0.100503,3.036688,355,102.573003,10481.735537,314,398,11,2.911756,0.503462,1.546347,0.332423,1.333845,9,16.111111,495.777778
1,2260661,233,12680,13580.629438,1883.090015,27.182802,13.098383,18.349722,35645,16.870017,2092.420044,3722,285,103,17.148435,2.717532,5.878964,0.610819,3.583596,61,79.403226,5921.354839
0,676,243,43,1.982531,1.360641,0.100503,0.100503,36.40164,6,4.666667,269.5,177796,0,6870,9.148384,5.322695,0.100503,0.100503,0.100503,42,66.619048,1681.238095
0,1720,540,151,5.161848,1.181625,2.324112,0.608896,3.813661,14,94.5,1823.428571,3302480,550744,20006,936.636126,206.101772,41.317189,0.595962,42.813704,3691,69.150872,3456.096107
1,58090,6,2963,98.954241,27.797596,0.796262,0.332423,0.332423,430,241.68046,8490.301149,209,454,7,0.613409,0.354379,0.100503,0.100503,0.100503,2,0.5,9
1,32342,2622,1061,64.641882,21.492131,22.250288,0.58337,27.512838,271,184.297794,7245.231618,2273871,4524,11946,6782.405338,2944.524245,12.955723,2.791861,66.206208,21678,6.859364,1113.202016
0,501043,3289,6694,307.805391,72.52507,2.103644,0.604091,2.832401,1093,70.658802,4390.37931,100836,144,1781,512.444493,143.893264,4.589757,1.844932,5.110851,1743,30.759207,1251.028329
0,1294,431,44,0.555204,0.100503,0.100503,0.100503,0.595962,2,836,11447.5,501043,3289,6694,307.805391,72.52507,2.103644,0.604091,2.832401,1093,70.658802,4390.37931
0,34260,1005,3600,28.520882,5.924792,3.532965,0.344375,3.767228,110,176.821429,2717.196429,893,575,55,1.20333,0.294044,1.357439,0.354379,0.595812,5,56,1377.4
1,15385,673,747,55.993546,22.321945,6.946233,0.341936,6.503977,202,152.495098,3286.617647,11018,160,447,2.928975,0.880197,0.100503,0.100503,0.590859,9,19.5,1779.7
1,85138,67047,5103,150.340456,68.117366,5.480349,0.100503,71.879274,568,205.883275,9580.39547,889300,183,5646,3237.313873,1964.290187,18.117281,0.852602,90.145841,10953,10.028592,1180.805341
1,1352348,331,15647,19129.848662,14552.733992,2.065418,0.580955,16.281502,52580,3.092448,597.563636,1445520,260,6737,52.17909,13.564722,3.463561,1.06212,2.77127,219,260.739726,13653.173516
1,224146,272,6190,56.72528,11.854057,0.100503,0.100503,5.782979,211,54.925234,7211.663551,4363,221,165,7.362302,0.100503,4.031142,0.860755,2.563721,21,109.695652,5559.869565
1,1564,849,29,2.164286,0.899196,1.28606,0.337132,1.290865,9,32.555556,1433.333333,7103,917,217,15.390351,2.344861,2.889689,0.341936,2.881636,62,56.746032,1460.333333
1,11427,1951,1069,31.201897,9.467739,12.70864,1.091425,16.994219,126,322.84252,6522.992126,794,892,32,1.336914,0.36215,1.059213,0.337132,0.822584,4,0,68.5
1,627949,150866,6820,246.403846,74.70543,21.260939,1.320681,15.278066,683,235.787265,11977.043415,49326,42259,1446,0.45234,0.275538,0.100503,0.100503,0.100503,2,43,1651.5
0,4491415,756,29876,4499.996251,2206.571898,26.966925,12.628283,29.069822,16646,22.747726,2206.420734,1481379,147521,15043,9902.070379,5012.055876,10.43846,0.100503,193.072418,28564,10.964144,1035.955493
0,14843,12352,867,48.530271,13.194818,17.888752,1.848025,13.939278,168,184.711765,10791.747059,266407,1592,6734,660.897263,297.090333,28.258,0.839682,20.722665,2376,66.39599,2706.108187
1,206818,15196,2513,15.210108,4.314659,0.100503,0.100503,0.100503,69,321.188406,17454.115942,19562,17637,278,572.874856,390.293681,27.55204,7.167557,32.101906,1762,23.469296,1395.845634
0,117913,1299,9950,189.75523,67.310223,11.294831,2.567269,10.933766,791,185.542033,5535.939774,196692,2339,4626,710.7491,310.219722,9.735097,5.092676,17.028226,2689,39.556897,2039.958288
0,9679,322,213,9.607163,0.310247,0.100503,0.100503,0.100503,42,26.761905,1770,265258,209,551,631.915946,457.64855,5.460985,0.100503,7.498126,2603,3.826314,506.692136
1,229479,1874,9584,611.163442,291.95687,5.815741,2.560738,9.610746,2264,72.343518,2516.57966,1631,857,43,1.342447,0.100503,5.836123,0.100503,18.535069,6,88.166667,1789.666667
0,228,302,3,0.583979,0.100503,0.100503,0.100503,0.36215,2,166.5,11355,1912232,33395,14891,38159.53861,131.954446,2.173241,0.623797,4.143115,21964,19.245363,1027.420978
0,444,155,14,0.100503,0.100503,0.349327,0.100503,0.349327,0,0,0,78083,679,3680,165.594484,89.143156,5.186267,2.416831,7.179364,682,82.986957,3777.766667
1,1147,560,51,11.797524,4.964954,12.268119,2.344563,17.561345,37,130.405405,7261.675676,765,1667,11,1.010946,0.316668,0.339522,0.100503,0.820265,4,36.5,1922
1,2307845,329,12580,530.084862,189.947739,4.82772,0.100503,3.130447,2164,80.914768,9278.512306,2632007,5,37841,557.729241,195.41769,0.100503,0.100503,0.100503,2391,62.33388,3537.859311
1,1209835,3,12226,86.820084,18.45811,0.100503,0.100503,0.100503,390,36.52551,2729.609694,638283,150,1492,20677.883446,5606.964451,1.326087,0.100503,33.682902,56196,0.947575,480.542013
0,44034,2974,3456,223.914526,85.605176,23.688671,9.260245,21.05031,871,332.82333,9018.235561,366460,466,3381,1167.89693,415.263914,49.918633,8.061557,82.535177,3450,17.914359,1464.346275
1,7360339,95,43590,12473.150064,9597.001073,5.323947,1.353624,8.266239,46906,7.32032,838.486589,1140,927,69,0.577497,0.100503,0.341936,0.100503,0.341936,2,14.5,1206.5
1,1043,81,40,2.718281,0.932458,0.100503,0.100503,0.100503,10,21.5,1412.3,54453,7688,2597,115.323357,22.752883,16.867718,2.092499,10.746838,441,258.051454,8569.149888
1,671,215,17,0.354379,0.100503,0.100503,0.100503,0.100503,1,1,148,444,155,14,0.100503,0.100503,0.349327,0.100503,0.349327,0,0,0
1,48777,858,1236,247.238745,74.103492,3.031696,1.816746,21.175696,997,32.902778,1871.071429,132100,56571,1780,388.210787,13.790121,25.921914,0.341936,17.593847,804,271.116708,12786.251843
1,5342840,33401,19715,173636.23895,52349.674207,11.408839,1.6529,13.485266,213718,5.348203,1230.512781,10270,5625,608,74.537965,34.748706,0.100503,0.100503,3.318645,226,73.374449,4133.123348
0,627,1993,3,2.223179,0.327808,7.049859,1.295937,4.052267,9,14.555556,338.777778,196692,2339,4626,710.7491,310.219722,9.735097,5.092676,17.028226,2689,39.556897,2039.958288
